booking_id,customer_id,hotel_id,room_id,created_at,checkin_date,checkout_date,nights,currency,total_amount,status,source
B002856,C02325,H008,H008-R001,2025-04-22,2025-05-01,2025-05-05,4,USD,696.44,confirmed,mobile
B002857,C00734,H008,H008-R010,2025-02-01,2025-02-20,2025-02-21,1,GBP,145.88,confirmed,booking.com
B002858,C00845,H006,H006-R001,2025-03-01,2025-03-21,2025-03-24,3,USD,545.28,confirmed,booking.com
B002859,C00126,H008,H008-R001,2025-03-23,2025-04-12,2025-04-17,5,USD,1117.96,confirmed,web
B002860,C02752,H002,H002-R020,2025-02-19,2025-03-06,2025-03-08,2,EUR,414.34,cancelled,booking.com
B002861,C02697,H008,H008-R014,2025-05-04,2025-05-09,2025-05-12,3,USD,625.76,confirmed,mobile
B002862,C00213,H008,H008-R008,2025-04-14,2025-05-06,2025-05-08,2,EUR,299.71,cancelled,walk_in
B002863,C01400,H008,H008-R012,2025-03-02,2025-03-16,2025-03-20,4,USD,886.02,cancelled,walk_in
B002864,C02158,H005,H005-R019,2025-03-07,2025-03-30,2025-04-06,7,EUR,1111.28,confirmed,web
B002865,C02876,H003,H003-R001,2025-05-18,2025-05-24,2025-05-27,3,EUR,607.98,confirmed,mobile
B002866,C02909,H008,H008-R005,2025-06-15,2025-06-15,2025-06-16,1,EUR,124.91,checked_out,walk_in
B002867,C02248,H001,H001-R017,2025-06-16,2025-06-25,2025-06-27,2,EUR,325.64,confirmed,expedia
B002868,C02967,H003,H003-R008,2025-04-21,2025-04-25,2025-04-30,5,EUR,837.19,confirmed,booking.com
B002869,C02040,H002,H002-R006,2025-04-06,2025-04-20,2025-04-22,2,EUR,369.7,no_show,walk_in
B002870,C02016,H001,H001-R020,2025-05-09,2025-05-11,2025-05-12,1,EUR,180.91,no_show,booking.com
B002871,C02887,H004,H004-R022,2025-07-08,2025-07-29,2025-07-31,2,EUR,314.0,checked_out,web
B002872,C00440,H008,H008-R014,2025-01-29,2025-02-07,2025-02-09,2,EUR,274.39,confirmed,expedia
B002873,C01681,H008,H008-R010,2025-01-29,2025-02-13,2025-02-18,5,EUR,897.29,checked_out,walk_in
B002874,C02548,H003,H003-R010,2025-02-22,2025-02-24,2025-02-28,4,EUR,514.7,confirmed,walk_in
B002875,C01718,H008,H008-R022,2025-06-28,2025-07-19,2025-07-25,6,USD,1263.34,cancelled,expedia
B002876,C00633,H002,H002-R017,2025-06-28,2025-07-04,2025-07-06,2,EUR,245.65,confirmed,expedia
B002877,C01572,H008,H008-R013,2025-06-01,2025-06-23,2025-06-27,4,EUR,551.13,no_show,expedia
B002878,C02277,H008,H008-R006,2025-06-13,2025-06-17,2025-06-20,3,EUR,654.74,checked_out,expedia
B002879,C01030,H006,H006-R014,2025-06-04,2025-06-18,2025-06-20,2,EUR,331.73,confirmed,mobile
B002880,C02336,H001,H001-R001,2025-02-13,2025-02-25,2025-02-26,1,USD,171.59,checked_out,walk_in
B002881,C02238,H003,H003-R004,2025-03-25,2025-04-02,2025-04-03,1,GBP,178.94,checked_out,expedia
B002882,C00649,H007,H007-R024,2025-06-08,2025-07-01,2025-07-02,1,USD,154.82,confirmed,mobile
B002883,C00483,H007,H007-R014,2025-05-26,2025-06-16,2025-06-18,2,EUR,424.02,confirmed,booking.com
B002884,C00203,H002,H002-R021,2025-05-30,2025-06-02,2025-06-03,1,USD,155.08,confirmed,web
B002885,C00214,H005,H005-R010,2025-06-15,2025-06-25,2025-06-27,2,USD,380.28,cancelled,mobile
B002886,C00715,H006,H006-R001,2025-06-27,2025-07-21,2025-07-27,6,EUR,1001.0,confirmed,mobile
B002887,C01051,H003,H003-R021,2025-05-30,2025-06-01,2025-06-02,1,EUR,120.29,cancelled,web
B002888,C02166,H007,H007-R015,2025-07-06,2025-07-24,2025-07-25,1,EUR,146.74,confirmed,mobile
B002889,C01443,H003,H003-R017,2025-01-29,2025-02-06,2025-02-08,2,EUR,258.46,confirmed,expedia
B002890,C02483,H001,H001-R009,2025-04-08,2025-04-22,2025-04-26,4,EUR,487.68,checked_out,web
B002891,C02978,H002,H002-R021,2025-01-23,2025-02-17,2025-02-22,5,GBP,743.52,confirmed,expedia
B002892,C02657,H003,H003-R009,2025-01-14,2025-02-01,2025-02-04,3,EUR,415.66,confirmed,walk_in
B002893,C00447,H004,H004-R024,2025-02-06,2025-02-27,2025-02-28,1,EUR,144.77,confirmed,walk_in
B002894,C00412,H008,H008-R002,2025-05-21,2025-06-03,2025-06-05,2,EUR,341.67,confirmed,booking.com
B002895,C02710,H007,H007-R024,2025-07-06,2025-07-11,2025-07-14,3,EUR,606.52,cancelled,expedia
B002896,C00529,H008,H008-R017,2025-03-22,2025-04-09,2025-04-11,2,EUR,361.42,cancelled,web
B002897,C00701,H005,H005-R012,2025-07-13,2025-08-06,2025-08-08,2,EUR,403.2,confirmed,mobile
B002898,C01753,H002,H002-R013,2025-03-09,2025-03-31,2025-04-07,7,EUR,920.66,confirmed,mobile
B002899,C02524,H005,H005-R023,2025-01-15,2025-02-01,2025-02-03,2,EUR,379.6,checked_out,web
B002900,C00020,H007,H007-R019,2025-02-22,2025-03-14,2025-03-16,2,EUR,294.83,confirmed,expedia
B002901,C00206,H002,H002-R012,2025-01-07,2025-01-24,2025-01-31,7,EUR,1540.95,confirmed,expedia
B002902,C01641,H005,H005-R023,2025-06-16,2025-06-21,2025-06-25,4,EUR,785.0,cancelled,web
B002903,C01570,H008,H008-R009,2025-06-22,2025-06-24,2025-06-28,4,EUR,871.83,confirmed,web
B002904,C02746,H004,H004-R007,2025-03-17,2025-04-07,2025-04-09,2,EUR,411.6,checked_out,booking.com
B002905,C00347,H008,H008-R021,2025-06-04,2025-06-26,2025-06-30,4,USD,880.68,confirmed,expedia
B002906,C02154,H002,H002-R020,2025-01-30,2025-02-24,2025-02-25,1,GBP,143.62,confirmed,mobile
B002907,C01770,H004,H004-R013,2025-05-15,2025-06-06,2025-06-10,4,USD,877.79,confirmed,web
B002908,C01869,H002,H002-R024,2025-03-11,2025-03-28,2025-04-02,5,EUR,626.99,checked_out,web
B002909,C02822,H002,H002-R016,2025-02-11,2025-02-19,2025-02-20,1,EUR,201.95,confirmed,walk_in
B002910,C00886,H004,H004-R017,2025-04-04,2025-04-23,2025-04-24,1,USD,163.99,confirmed,walk_in
B002911,C02049,H001,H001-R023,2025-06-12,2025-06-17,2025-06-18,1,EUR,219.74,checked_out,web
B002912,C02714,H008,H008-R004,2025-07-19,2025-08-11,2025-08-16,5,EUR,925.9,no_show,booking.com
B002913,C02326,H005,H005-R011,2025-05-05,2025-05-06,2025-05-07,1,EUR,148.88,confirmed,web
B002914,C02627,H004,H004-R008,2025-03-17,2025-03-23,2025-03-26,3,EUR,473.97,confirmed,mobile
B002915,C00191,H003,H003-R007,2025-06-06,2025-06-23,2025-06-29,6,EUR,862.11,cancelled,mobile
B002916,C02835,H005,H005-R020,2025-04-15,2025-04-18,2025-04-19,1,USD,195.86,confirmed,expedia
B002917,C00936,H008,H008-R019,2025-02-20,2025-03-07,2025-03-08,1,EUR,211.05,confirmed,web
B002918,C02363,H002,H002-R016,2025-06-04,2025-06-11,2025-06-12,1,EUR,209.47,cancelled,booking.com
B002919,C01086,H007,H007-R005,2025-07-11,2025-08-04,2025-08-05,1,XXX,212.98,checked_out,walk_in
B002920,C01551,H008,H008-R016,2025-03-28,2025-04-07,2025-04-09,2,EUR,437.14,no_show,expedia
B002921,C00500,H007,H007-R008,2025-04-26,2025-05-14,2025-05-17,3,EUR,411.05,confirmed,expedia
B002922,C01231,H005,H005-R007,2025-04-16,2025-04-20,2025-04-24,4,EUR,477.26,no_show,booking.com
B002923,C01423,H008,H008-R003,2025-04-05,2025-04-16,2025-04-17,1,USD,176.76,confirmed,expedia
B002924,C00542,H003,H003-R016,2025-06-02,2025-06-11,2025-06-12,1,EUR,218.09,checked_out,expedia
B002925,C02521,H002,H002-R022,2025-04-18,2025-05-03,2025-05-06,3,EUR,623.46,confirmed,booking.com
B002926,C00102,H002,H002-R001,2025-06-13,2025-07-05,2025-07-07,2,EUR,272.31,checked_out,mobile
B002927,C01940,H002,H002-R013,2025-05-13,2025-05-18,2025-05-20,2,EUR,447.5,confirmed,web
B002928,C01032,H007,H007-R002,2025-02-21,2025-03-03,2025-03-09,6,EUR,994.59,confirmed,web
B002929,C01350,H006,H006-R014,2025-05-20,2025-06-07,2025-06-09,2,USD,238.45,checked_out,mobile
B002930,C00005,H007,H007-R003,2025-06-20,2025-06-27,2025-06-30,3,EUR,582.04,confirmed,web
B002931,C02197,H006,H006-R023,2025-04-04,2025-04-05,2025-04-06,1,EUR,182.33,confirmed,web
B002932,C01285,H004,H004-R025,2025-05-30,2025-06-21,2025-06-23,2,USD,311.25,cancelled,web
B002933,C01691,H005,H005-R019,2025-06-30,2025-07-04,2025-07-09,5,GBP,811.2,cancelled,expedia
B002934,C01303,H005,H005-R015,2025-02-19,2025-02-20,2025-02-26,6,EUR,844.87,confirmed,walk_in
B002935,C01209,H007,H007-R025,2025-01-27,2025-02-21,2025-02-23,2,EUR,310.91,checked_out,expedia
B002936,C01701,H003,H003-R016,2025-03-12,2025-03-28,2025-03-30,2,EUR,350.96,checked_out,expedia
B002937,C00267,H006,H006-R016,2025-05-05,2025-05-10,2025-05-13,3,EUR,633.57,confirmed,expedia
B002938,C00106,H001,H001-R003,2025-05-12,2025-06-06,2025-06-08,2,EUR,319.63,confirmed,booking.com
B002939,C01684,H003,H003-R013,2025-05-23,2025-05-25,2025-05-26,1,EUR,196.29,confirmed,web
B002940,C02011,H002,H002-R023,2025-02-03,2025-02-28,2025-03-02,2,EUR,275.4,cancelled,booking.com
B002941,C01701,H006,H006-R014,2025-06-22,2025-07-06,2025-07-07,1,EUR,173.05,confirmed,mobile
B002942,C00773,H002,H002-R006,2025-01-27,2025-02-13,2025-02-16,3,EUR,518.02,confirmed,walk_in
B002943,C00200,H007,H007-R024,2025-05-11,2025-05-14,2025-05-17,3,USD,587.53,confirmed,mobile
B002944,C00776,H004,H004-R017,2025-07-12,2025-07-25,2025-07-30,5,USD,917.89,checked_out,expedia
B002945,C00412,H005,H005-R003,2025-05-03,2025-05-15,2025-05-16,1,USD,194.96,cancelled,booking.com
B002946,C00436,H005,H005-R013,2025-02-07,2025-02-12,2025-02-15,3,EUR,453.22,checked_out,walk_in
B002947,C01455,H004,H004-R016,2025-06-03,2025-06-26,2025-07-03,7,EUR,1082.16,checked_out,walk_in
B002948,C00082,H004,H004-R024,2025-03-09,2025-03-16,2025-03-20,4,EUR,544.47,no_show,walk_in
B002949,C00228,H003,H003-R024,2025-01-28,2025-02-22,2025-02-25,3,EUR,505.23,checked_out,mobile
B002950,C02199,H007,H007-R008,2025-01-08,2025-01-25,2025-01-27,2,EUR,286.17,confirmed,mobile
B002951,C00213,H007,H007-R014,2025-03-29,2025-04-13,2025-04-15,2,USD,314.8,confirmed,web
B002952,C01320,H005,H005-R001,2025-01-10,2025-01-20,2025-01-22,2,EUR,353.53,confirmed,walk_in
B002953,C00313,H003,H003-R024,2025-07-14,2025-07-31,2025-08-02,2,EUR,251.25,checked_out,booking.com
B002954,C01535,H008,H008-R018,2025-07-08,2025-07-14,2025-07-18,4,EUR,508.38,cancelled,expedia
B002955,C02400,H006,H006-R024,2025-05-22,2025-06-11,2025-06-13,2,XXX,337.23,cancelled,booking.com
B002956,C01274,H008,H008-R021,2025-05-26,2025-05-31,2025-06-04,4,EUR,657.8,confirmed,booking.com
B002957,C01170,H001,H001-R015,2025-04-19,2025-05-02,2025-05-05,3,EUR,459.99,no_show,expedia
B002958,C01961,H002,H002-R013,2025-02-10,2025-02-14,2025-02-15,1,USD,199.22,confirmed,mobile
B002959,C00142,H001,H001-R024,2025-04-27,2025-05-13,2025-05-16,3,EUR,639.86,cancelled,mobile
B002960,C02259,H007,H007-R013,2025-02-08,2025-02-25,2025-03-01,4,EUR,681.42,checked_out,mobile
B002961,C02380,H003,H003-R022,2025-07-03,2025-07-06,2025-07-08,2,EUR,348.52,checked_out,walk_in
B002962,C02181,H007,H007-R015,2025-04-23,2025-04-29,2025-05-04,5,EUR,1015.27,confirmed,walk_in
B002963,C00390,H008,H008-R012,2025-06-26,2025-06-28,2025-06-29,1,EUR,136.76,cancelled,walk_in
B002964,C02887,H005,H005-R013,2025-01-06,2025-01-08,2025-01-14,6,USD,1299.29,confirmed,walk_in
B002965,C02392,H003,H003-R015,2025-06-21,2025-07-13,2025-07-19,6,EUR,1171.68,confirmed,booking.com
B002966,C01029,H001,H001-R015,2025-05-17,2025-06-10,2025-06-11,1,EUR,218.77,cancelled,walk_in
B002967,C01667,H003,H003-R009,2025-02-14,2025-02-16,2025-02-17,1,GBP,185.19,checked_out,web
B002968,C01432,H003,H003-R024,2025-01-09,2025-01-11,2025-01-17,6,EUR,1271.59,confirmed,mobile
B002969,C00295,H005,H005-R014,2025-07-01,2025-07-08,2025-07-12,4,EUR,784.56,checked_out,mobile
B002970,C01936,H001,H001-R008,2025-04-07,2025-04-12,2025-04-16,4,EUR,733.81,no_show,booking.com
B002971,C01283,H002,H002-R011,2025-05-07,2025-06-01,2025-06-02,1,EUR,219.63,checked_out,walk_in
B002972,C01383,H004,H004-R005,2025-05-02,2025-05-21,2025-05-27,6,EUR,1211.2,confirmed,mobile
B002973,C00008,H003,H003-R014,2025-02-16,2025-02-25,2025-03-02,5,USD,988.0,checked_out,expedia
B002974,C02413,H006,H006-R010,2025-04-22,2025-05-04,2025-05-07,3,USD,512.43,confirmed,walk_in
B002975,C00410,H003,H003-R011,2025-06-28,2025-07-15,2025-07-19,4,EUR,641.75,confirmed,booking.com
B002976,C02944,H003,H003-R009,2025-05-18,2025-06-07,2025-06-13,6,EUR,1059.22,confirmed,booking.com
B002977,C01927,H003,H003-R003,2025-05-09,2025-05-25,2025-05-27,2,EUR,392.14,checked_out,mobile
B002978,C02373,H008,H008-R024,2025-06-23,2025-07-11,2025-07-13,2,EUR,315.68,confirmed,walk_in
B002979,C00572,H005,H005-R011,2025-02-11,2025-03-04,2025-03-05,1,EUR,221.58,cancelled,walk_in
B002980,C00927,H007,H007-R009,2025-03-29,2025-04-10,2025-04-16,6,EUR,1201.78,confirmed,walk_in
B002981,C01489,H007,H007-R013,2025-05-16,2025-05-25,2025-05-26,1,EUR,148.3,cancelled,mobile
B002982,C00788,H004,H004-R010,2025-06-01,2025-06-26,2025-07-03,7,EUR,1232.05,checked_out,expedia
B002983,C01805,H005,H005-R002,2025-06-09,2025-06-26,2025-06-28,2,GBP,376.31,confirmed,web
B002984,C01499,H002,H002-R021,2025-05-22,2025-06-10,2025-06-13,3,EUR,485.07,confirmed,mobile
B002985,C00573,H007,H007-R015,2025-04-10,2025-04-17,2025-04-19,2,EUR,367.19,confirmed,walk_in
B002986,C01396,H004,H004-R007,2025-06-28,2025-07-09,2025-07-12,3,GBP,431.06,confirmed,expedia
B002987,C00427,H002,H002-R010,2025-05-05,2025-05-16,2025-05-17,1,EUR,156.1,checked_out,booking.com
B002988,C01160,H007,H007-R023,2025-02-17,2025-03-05,2025-03-11,6,USD,1059.22,confirmed,web
B002989,C01603,H004,H004-R007,2025-05-02,2025-05-17,2025-05-21,4,GBP,829.27,confirmed,mobile
B002990,C02557,H004,H004-R010,2025-03-29,2025-04-02,2025-04-03,1,GBP,133.57,confirmed,booking.com
B002991,C00537,H004,H004-R014,2025-02-06,2025-02-06,2025-02-07,1,EUR,182.12,checked_out,web
B002992,C02044,H005,H005-R003,2025-03-03,2025-03-25,2025-03-28,3,EUR,393.4,confirmed,booking.com
B002993,C01971,H007,H007-R024,2025-04-06,2025-04-25,2025-04-27,2,EUR,415.21,cancelled,walk_in
B002994,C01508,H001,H001-R012,2025-02-04,2025-02-04,2025-02-05,1,EUR,167.76,no_show,walk_in
B002995,C02317,H007,H007-R002,2025-05-16,2025-06-04,2025-06-10,6,GBP,1034.45,checked_out,expedia
B002996,C02298,H002,H002-R009,2025-04-15,2025-05-09,2025-05-12,3,USD,614.96,checked_out,mobile
B002997,C02154,H008,H008-R023,2025-01-13,2025-01-28,2025-01-30,2,GBP,385.59,no_show,web
B002998,C00447,H005,H005-R019,2025-03-03,2025-03-23,2025-03-25,2,EUR,418.27,no_show,web
B002999,C00183,H007,H007-R005,2025-04-20,2025-05-01,2025-05-02,1,EUR,171.41,checked_out,walk_in
B003000,C01729,H003,H003-R001,2025-07-03,2025-07-08,2025-07-12,4,EUR,622.45,confirmed,mobile
B003001,C01763,H002,H002-R012,2025-07-15,2025-08-09,2025-08-15,6,GBP,1323.45,checked_out,booking.com
B003002,C02684,H007,H007-R001,2025-01-03,2025-01-25,2025-01-27,2,USD,433.68,confirmed,walk_in
B003003,C00940,H008,H008-R023,2025-02-06,2025-03-04,2025-02-25,7,EUR,1486.02,confirmed,expedia
B003004,C01639,H002,H002-R015,2025-03-15,2025-03-15,2025-03-17,2,EUR,299.17,confirmed,expedia
B003005,C02942,H005,H005-R020,2025-05-15,2025-06-08,2025-06-09,1,EUR,223.99,confirmed,booking.com
B003006,C02430,H004,H004-R007,2025-05-01,2025-05-25,2025-05-31,6,EUR,721.97,confirmed,booking.com
B003007,C01813,H007,H007-R014,2025-03-10,2025-03-15,2025-03-17,2,EUR,374.01,confirmed,web
B003008,C00753,H007,H007-R001,2025-06-17,2025-06-24,2025-06-27,3,EUR,518.54,cancelled,walk_in
B003009,C01741,H006,H006-R020,2025-04-30,2025-05-10,2025-05-13,3,EUR,521.83,confirmed,expedia
B003010,C00679,H005,H005-R001,2025-01-02,2025-01-12,2025-01-14,2,EUR,282.45,checked_out,walk_in
B003011,C02838,H005,H005-R021,2025-04-02,2025-04-05,2025-04-09,4,EUR,537.86,confirmed,mobile
B003012,C00072,H003,H003-R024,2025-04-15,2025-04-21,2025-04-24,3,EUR,461.31,checked_out,web
B003013,C01633,H002,H002-R019,2025-03-20,2025-04-11,2025-04-16,5,EUR,1106.68,confirmed,expedia
B003014,C00511,H008,H008-R017,2025-01-04,2025-01-07,2025-01-08,1,USD,177.07,confirmed,web
B003015,C02954,H007,H007-R025,2025-06-27,2025-07-01,2025-07-04,3,USD,512.4,confirmed,mobile
B003016,C01494,H004,H004-R022,2025-07-09,2025-07-21,2025-07-26,5,EUR,665.9,confirmed,booking.com
B003017,C01414,H008,H008-R007,2025-04-04,2025-04-12,2025-04-13,1,EUR,142.36,confirmed,web
B003018,C02680,H004,H004-R002,2025-04-03,2025-04-07,2025-04-08,1,EUR,201.1,confirmed,booking.com
B003019,C00648,H005,H005-R008,2025-03-09,2025-03-27,2025-03-31,4,EUR,709.17,cancelled,walk_in
B003020,C02466,H002,H002-R014,2025-02-17,2025-02-17,2025-02-19,2,EUR,363.25,confirmed,web
B003021,C01263,H008,H008-R013,2025-04-12,2025-04-14,2025-04-19,5,GBP,1098.14,confirmed,mobile
B003022,C00203,H007,H007-R008,2025-02-14,2025-02-20,2025-02-27,7,USD,1533.3,confirmed,booking.com
B003023,C02402,H005,H005-R019,2025-03-07,2025-03-14,2025-03-16,2,GBP,385.28,checked_out,mobile
B003024,C02199,H004,H004-R007,2025-04-27,2025-05-05,2025-05-06,1,EUR,167.98,checked_out,expedia
B003025,C01700,H003,H003-R010,2025-07-14,2025-08-03,2025-08-07,4,EUR,518.37,confirmed,expedia
B003026,C01114,H008,H008-R006,2025-02-02,2025-02-09,2025-02-16,7,EUR,1016.84,confirmed,walk_in
B003027,C01414,H001,H001-R020,2025-01-27,2025-01-28,2025-01-30,2,GBP,354.56,checked_out,booking.com
B003028,C00651,H001,H001-R012,2025-06-15,2025-07-10,2025-07-12,2,EUR,372.21,checked_out,expedia
B003029,C01865,H005,H005-R004,2025-07-07,2025-07-30,2025-08-02,3,EUR,659.8,cancelled,web
B003030,C01688,H008,H008-R021,2025-03-07,2025-03-21,2025-03-22,1,EUR,135.47,checked_out,web
B003031,C02221,H004,H004-R012,2025-06-23,2025-06-30,2025-07-01,1,EUR,169.34,cancelled,web
B003032,C02680,H002,H002-R003,2025-05-04,2025-05-29,2025-06-03,5,EUR,784.25,confirmed,walk_in
B003033,C00056,H008,H008-R001,2025-03-11,2025-03-29,2025-04-02,4,EUR,725.35,cancelled,expedia
B003034,C00984,H006,H006-R025,2025-02-28,2025-03-22,2025-03-23,1,EUR,157.73,no_show,booking.com
B003035,C00123,H007,H007-R025,2025-05-25,2025-06-06,2025-06-09,3,USD,391.98,confirmed,booking.com
B003036,C02057,H001,H001-R016,2025-04-18,2025-04-24,2025-04-26,2,EUR,294.71,confirmed,booking.com
B003037,C01223,H005,H005-R023,2025-05-30,2025-06-10,2025-06-14,4,EUR,673.36,checked_out,web
B003038,C00479,H004,H004-R007,2025-07-03,2025-07-19,2025-07-24,5,EUR,861.29,confirmed,walk_in
B003039,C02328,H001,H001-R022,2025-06-30,2025-07-25,2025-07-29,4,USD,720.46,confirmed,walk_in
B003040,C01197,H006,H006-R016,2025-01-03,2025-01-19,2025-01-21,2,EUR,254.5,checked_out,web
B003041,C02796,H001,H001-R011,2025-04-25,2025-05-14,2025-05-17,3,EUR,610.17,checked_out,walk_in
B003042,C02159,H006,H006-R017,2025-02-10,2025-03-01,2025-03-05,4,EUR,559.56,confirmed,mobile
B003043,C00793,H003,H003-R001,2025-06-07,2025-06-27,2025-06-28,1,EUR,139.53,checked_out,mobile
B003044,C02093,H001,H001-R021,2025-06-09,2025-06-09,2025-06-11,2,EUR,416.6,confirmed,web
B003045,C00502,H006,H006-R014,2025-07-06,2025-07-07,2025-07-10,3,EUR,601.74,checked_out,booking.com
B003046,C02326,H003,H003-R016,2025-01-19,2025-01-31,2025-02-01,1,USD,136.34,no_show,web
B003047,C00875,H005,H005-R013,2025-04-09,2025-04-18,2025-04-20,2,EUR,424.81,cancelled,expedia
B003048,C02851,H007,H007-R024,2025-06-23,2025-07-02,2025-07-03,1,EUR,201.94,cancelled,booking.com
B003049,C02824,H002,H002-R015,2025-06-08,2025-06-18,2025-06-19,1,EUR,166.71,confirmed,web
B003050,C01765,H003,H003-R015,2025-03-10,2025-03-31,2025-04-05,5,EUR,850.87,checked_out,booking.com
B003051,C01076,H001,H001-R018,2025-02-26,2025-03-01,2025-03-03,2,EUR,417.46,checked_out,booking.com
B003052,C00045,H001,H001-R002,2025-07-19,2025-07-20,2025-07-23,3,USD,505.69,confirmed,walk_in
B003053,C01766,H006,H006-R020,2025-04-27,2025-05-12,2025-05-14,2,USD,242.28,cancelled,expedia
B003054,C00955,H001,H001-R008,2025-01-20,2025-01-22,2025-01-26,4,EUR,482.33,no_show,web
B003055,C00038,H003,H003-R009,2025-06-29,2025-07-13,2025-07-20,7,USD,834.57,cancelled,mobile
B003056,C00055,H006,H006-R001,2025-01-10,2025-01-20,2025-01-21,1,EUR,218.32,checked_out,web
B003057,C01965,H002,H002-R008,2025-03-05,2025-03-17,2025-03-21,4,EUR,718.35,confirmed,expedia
B003058,C02781,H004,H004-R020,2025-02-10,2025-03-03,2025-03-09,6,EUR,754.86,checked_out,expedia
B003059,C02171,H001,H001-R010,2025-03-27,2025-04-03,2025-04-06,3,EUR,419.37,checked_out,web
B003060,C00500,H007,H007-R020,2025-05-07,2025-05-21,2025-05-28,7,EUR,996.73,confirmed,walk_in
B003061,C00703,H002,H002-R001,2025-04-11,2025-04-17,2025-04-18,1,EUR,207.22,confirmed,booking.com
B003062,C01820,H005,H005-R008,2025-04-02,2025-04-08,2025-04-12,4,EUR,609.73,checked_out,walk_in
B003063,C02154,H008,H008-R002,2025-05-08,2025-05-29,2025-06-01,3,EUR,656.62,confirmed,mobile
B003064,C02991,H003,H003-R001,2025-01-29,2025-02-11,2025-02-14,3,EUR,662.25,checked_out,mobile
B003065,C01196,H008,H008-R007,2025-04-01,2025-04-21,2025-04-22,1,EUR,214.09,confirmed,booking.com
B003066,C01904,H003,H003-R020,2025-04-18,2025-04-23,2025-04-28,5,EUR,637.84,confirmed,mobile
B003067,C00142,H008,H008-R017,2025-03-06,2025-03-27,2025-03-31,4,USD,882.26,checked_out,mobile
B003068,C01530,H002,H002-R014,2025-01-28,2025-02-19,2025-02-25,6,EUR,909.14,confirmed,web
B003069,C01580,H008,H008-R008,2025-07-19,2025-08-13,2025-08-15,2,EUR,240.68,confirmed,expedia
B003070,C02810,H007,H007-R009,2025-05-05,2025-05-06,2025-05-11,5,EUR,661.37,checked_out,expedia
B003071,C00516,H008,H008-R002,2025-05-04,2025-05-17,2025-05-18,1,EUR,160.65,cancelled,walk_in
B003072,C01449,H007,H007-R017,2025-05-25,2025-05-30,2025-06-03,4,GBP,846.59,confirmed,mobile
B003073,C01164,H006,H006-R013,2025-06-27,2025-07-15,2025-07-19,4,GBP,847.93,confirmed,booking.com
B003074,C01367,H006,H006-R007,2025-07-18,2025-07-18,2025-07-25,7,GBP,1075.63,checked_out,mobile
B003075,C01965,H006,H006-R016,2025-01-18,2025-02-09,2025-02-16,7,EUR,994.57,cancelled,web
B003076,C02426,H007,H007-R010,2025-06-10,2025-06-29,2025-07-01,2,USD,385.17,confirmed,mobile
B003077,C00341,H006,H006-R003,2025-07-12,2025-07-22,2025-07-25,3,EUR,591.82,confirmed,walk_in
B003078,C00831,H003,H003-R012,2025-06-12,2025-07-02,2025-07-03,1,EUR,213.01,checked_out,expedia
B003079,C02298,H001,H001-R005,2025-01-10,2025-01-20,2025-01-23,3,EUR,606.14,cancelled,web
B003080,C02422,H003,H003-R015,2025-07-01,2025-07-03,2025-07-05,2,EUR,298.94,checked_out,booking.com
B003081,C00243,H008,H008-R019,2025-06-10,2025-06-26,2025-06-29,3,USD,611.74,cancelled,walk_in
B003082,C01059,H006,H006-R003,2025-07-16,2025-07-30,2025-08-04,5,USD,625.35,confirmed,expedia
B003083,C01500,H004,H004-R018,2025-02-21,2025-03-10,2025-03-15,5,EUR,694.67,confirmed,expedia
B003084,C01733,H006,H006-R004,2025-01-21,2025-02-07,2025-02-10,3,EUR,643.64,checked_out,web
B003085,C01813,H003,H003-R003,2025-03-14,2025-03-16,2025-03-20,4,EUR,812.09,checked_out,web
B003086,C00250,H006,H006-R003,2025-05-31,2025-06-08,2025-06-11,3,USD,442.73,checked_out,booking.com
B003087,C01609,H005,H005-R025,2025-07-14,2025-07-17,2025-07-18,1,EUR,192.95,cancelled,walk_in
B003088,C01353,H001,H001-R005,2025-02-25,2025-03-22,2025-03-24,2,EUR,447.37,checked_out,walk_in
