payment_id,booking_id,provider,status,amount,currency,transaction_date
PAWRM96QSC,B002646,paypal,captured,511.68,EUR,2025-06-02
PTT7E8VQJ0,B001602,paypal,captured,1086.28,EUR,2025-04-18
P1LBGBHCWA,B003815,paypal,captured,378.81,EUR,2025-01-07
P7E8Y5ZZXF,B001464,pos,captured,322.53,EUR,2025-06-21
PTDGE0QVT2,B001013,paypal,captured,611.92,EUR,2025-04-17
P8XKSPLB52,B005646,paypal,captured,628.66,USD,2025-06-15
P7IHD2F912,B001520,adyen,failed,222.84,EUR,2025-03-04
PA71EID0X1,B001520,stripe,captured,318.35,EUR,2025-03-04
PS1PHCW302,B002537,adyen,captured,322.06,EUR,2025-05-21
P79RTQGC0N,B000273,pos,refunded,733.29,EUR,2025-06-11
PY5J1PHVUB,B000494,pos,captured,1083.37,EUR,2025-04-28
P49YLICV7B,B001156,stripe,chargeback,169.31,EUR,2025-03-04
PX14JICSR0,B004172,adyen,captured,770.22,USD,2025-03-29
PFOMEDK3PX,B000072,stripe,captured,852.42,EUR,2025-01-25
PP8CE460E8,B002430,stripe,captured,1336.76,EUR,2025-05-11
P251CYLZXO,B000150,pos,chargeback,1011.56,EUR,2025-01-07
PZ9C93HZ35,B005403,adyen,captured,383.81,EUR,2025-01-24
PSA8UOUB20,B000045,paypal,captured,154.95,EUR,2025-01-29
PHF2B5W3WI,B000103,adyen,captured,383.99,EUR,2025-03-12
PDHIDD575K,B000103,adyen,captured,822.84,EUR,2025-03-05
PVF81B2KVH,B002150,paypal,captured,330.53,EUR,2025-07-19
PC8QW2BJ3G,B002150,adyen,captured,472.19,EUR,2025-07-19
PRX7UBT5PJ,B001829,stripe,refunded,155.71,USD,2025-03-22
P3YQ35JYGQ,B003326,adyen,captured,194.26,EUR,2025-04-16
PWIJ8PAV17,B000091,stripe,captured,373.68,EUR,2025-03-01
PA6W1L7AER,B004484,paypal,captured,636.97,USD,2025-06-08
P9U0F0QZAR,B002665,adyen,captured,880.86,GBP,2025-05-18
PC65KEB8YA,B002909,pos,captured,201.95,EUR,2025-02-19
PIMGW4QVLS,B004751,adyen,refunded,601.75,USD,2025-02-19
P96QET9JRI,B005561,adyen,failed,514.55,USD,2025-02-13
PR27L5D04S,B000557,paypal,captured,121.63,EUR,2025-01-24
P60USOWDIL,B005918,paypal,captured,291.45,EUR,2025-05-08
PVZJBEFYQ9,B005918,stripe,chargeback,416.36,EUR,2025-05-13
PSVCPLKHD0,B002161,adyen,captured,329.97,GBP,2025-05-24
PDGUE0BZ98,B000360,paypal,captured,135.72,ZZZ,2025-01-25
PYUAJOB51H,B004618,pos,failed,202.66,EUR,2025-07-06
PK1KIVJM0D,B005141,pos,captured,1417.87,EUR,2025-07-10
PAT9K7SQF1,B003726,adyen,captured,317.3,USD,2025-06-30
PB8JH2WCB5,B005589,paypal,captured,387.92,EUR,2025-07-11
PNBFQ5QFM0,B001190,adyen,authorized,292.45,USD,2025-01-22
PHRV57RN27,B001190,paypal,captured,417.78,USD,2025-01-23
PXQNUUKRIY,B005867,adyen,captured,295.89,USD,2025-01-22
PNGKC356UV,B005634,paypal,captured,256.96,EUR,2025-04-02
PD68BWK3RW,B005742,adyen,failed,175.75,USD,2025-04-09
PVYWHAYKTA,B000399,adyen,captured,456.27,EUR,2025-04-29
P2AJIA6JM4,B003755,adyen,authorized,834.62,EUR,2025-07-03
P08CIC2Q6M,B003843,stripe,captured,190.86,ZZZ,2025-02-23
PQJ0AWAZMF,B004179,paypal,captured,762.74,EUR,2025-02-28
PHY3SEGTKQ,B004048,paypal,captured,548.43,EUR,2025-04-01
P0T9J42FYT,B002361,pos,captured,89.17,EUR,2025-02-19
PGPD83WQDT,B002361,paypal,failed,127.39,EUR,2025-02-18
PLQX6OAAGI,B005266,adyen,captured,312.38,EUR,2025-07-12
PGWNMWB6NB,B000738,stripe,captured,1187.59,EUR,2025-06-23
P68G226MTB,B005640,stripe,failed,742.39,EUR,2025-03-25
P797SZ955G,B005754,adyen,captured,945.13,EUR,2025-04-28
PUZIGP52ZM,B002511,adyen,captured,630.37,EUR,2025-03-01
PQPX9ZMFUT,B001207,adyen,captured,1264.26,EUR,2025-06-25
PFWWQCLI6A,B001740,paypal,captured,357.54,EUR,2025-06-25
PYZL35QF5J,B004268,stripe,captured,185.02,EUR,2025-02-26
PT4VTK72IX,B001043,adyen,captured,820.4,EUR,2025-03-01
POJXFDFOGN,B002011,paypal,captured,134.17,USD,2025-03-24
PMR37TA2N7,B000733,stripe,captured,1368.97,USD,2025-06-29
P2L6NEWRRX,B001321,stripe,captured,868.46,EUR,2025-01-31
P7EQYOXQFR,B005481,adyen,captured,311.12,USD,2025-03-04
PV6PAK5ZKX,B001991,adyen,captured,729.04,EUR,2025-06-26
PTX97DDFDY,B005282,paypal,captured,655.12,EUR,2025-06-23
PU9TGQA7ZF,B005746,pos,chargeback,958.17,EUR,2025-07-19
P7RX91V3PI,B003083,adyen,chargeback,694.67,EUR,2025-02-28
PDPNLDJW0U,B001325,paypal,captured,596.24,EUR,2025-03-01
P4MMLKV32N,B003852,adyen,authorized,791.31,EUR,2025-01-22
PLLJ9ENGKH,B005591,stripe,authorized,93.91,EUR,2025-06-29
POV5ARJQ7J,B005591,stripe,captured,134.15,EUR,2025-07-04
P5E7VOG6KS,B002452,adyen,captured,754.3,EUR,2025-03-10
PN7PI8J8OA,B000324,pos,authorized,199.29,EUR,2025-05-09
PWDYH4ZS9Z,B003606,stripe,captured,499.92,EUR,2025-06-12
PHGXMLP3F6,B000348,adyen,captured,1153.2,EUR,2025-01-29
PCAEVQM6IC,B000430,paypal,captured,504.98,EUR,2025-04-05
PO82JH90EI,B004038,pos,captured,121.78,EUR,2025-05-01
P9NWN8FUWT,B004038,pos,captured,173.97,EUR,2025-05-09
PI6AHQ35K6,B004836,paypal,captured,768.06,USD,2025-07-04
PGXLXT1CDI,B004731,stripe,captured,197.36,EUR,2025-01-28
PYNRO3GK7S,B000852,adyen,captured,268.72,USD,2025-01-16
P0A97R2XYZ,B000852,pos,captured,383.89,USD,2025-01-14
PE4KID9MPD,B001727,paypal,captured,1498.63,EUR,2025-02-02
PMOYPBFB9U,B004058,adyen,failed,208.64,USD,2025-05-05
PNBXUNNF9F,B002019,pos,captured,506.63,EUR,2025-04-10
PV5FXWYS6S,B002798,paypal,captured,582.16,EUR,2025-02-01
PMQD7XF9H9,B002122,paypal,refunded,441.03,EUR,2025-02-07
PXCVUCC8WV,B004134,stripe,authorized,1001.42,EUR,2025-05-22
PT55C85X29,B002333,adyen,captured,189.89,USD,2025-01-15
PKFQN9QQ2B,B000505,adyen,captured,391.38,EUR,2025-04-30
PCGA21CJCM,B003565,adyen,refunded,569.37,USD,2025-03-28
P13K6AZFAL,B000714,adyen,captured,925.47,EUR,2025-06-23
PPLB72S4WC,B003832,stripe,failed,176.38,EUR,2025-02-23
PCJSJGJ58R,B002454,adyen,captured,724.1,EUR,2025-02-27
POA3RSIEJK,B004182,pos,chargeback,388.94,GBP,2025-03-24
P99ZJUANHT,B005448,paypal,authorized,430.71,EUR,2025-07-07
P9ANZ9F0GP,B000294,stripe,captured,426.92,EUR,2025-05-05
P3FEVSVZXP,B000294,pos,captured,609.89,EUR,2025-05-08
PRY9C713VV,B001041,paypal,captured,577.49,GBP,2025-07-05
PXMNEJKSZU,B001041,adyen,captured,824.99,GBP,2025-07-06
P91T0L5L4V,B000970,adyen,captured,206.92,USD,2025-03-14
PUKW090WXT,B001687,pos,failed,133.16,EUR,2025-04-13
PSW5DHP34Q,B001355,adyen,captured,918.23,EUR,2025-06-03
PIG44L9YSO,B001741,adyen,chargeback,482.26,EUR,2025-03-15
PYWVDNOY78,B001042,stripe,refunded,388.14,EUR,2025-02-09
PC9C7GMDNV,B002226,adyen,authorized,928.13,EUR,2025-04-30
PRN2RWKSNC,B003495,stripe,captured,820.13,EUR,2025-05-02
PX8ODKY913,B000941,paypal,captured,756.34,EUR,2025-07-20
PH6UN9DVJE,B000262,paypal,captured,1002.13,EUR,2025-07-11
POAMBVS98C,B003682,pos,chargeback,174.24,EUR,2025-07-21
P5HR5RULE7,B005389,adyen,captured,700.47,EUR,2025-05-24
PINROJS3R0,B001137,paypal,captured,830.3,EUR,2025-05-24
PUSJI546QS,B004252,paypal,authorized,1175.45,EUR,2025-06-06
PDRXIAC06L,B005184,pos,captured,853.2,EUR,2025-04-12
PYP4I0DFR4,B005184,stripe,failed,1218.86,EUR,2025-04-07
P747Y8LAUB,B002566,stripe,captured,646.08,GBP,2025-01-05
PPFYJL7M4J,B000730,adyen,captured,387.11,USD,2025-06-03
PDCYHU25ZC,B000730,paypal,captured,553.02,USD,2025-06-06
P03IVAZJ2Z,B004142,pos,captured,317.55,USD,2025-02-27
P7ON1U6KVA,B000760,paypal,captured,337.41,USD,2025-02-21
P70S1LA1TW,B003405,paypal,captured,216.16,USD,2025-05-27
P9091QDF98,B002770,pos,captured,388.31,EUR,2025-03-17
PDZHVX5EIU,B001831,paypal,captured,215.82,EUR,2025-01-20
P9YMDFIPFF,B004974,adyen,captured,475.71,USD,2025-01-16
P15X5ZF097,B003023,paypal,authorized,385.28,GBP,2025-03-13
PODZDE2HNS,B002740,paypal,captured,352.57,USD,2025-05-28
PTYRLD3LYS,B002950,adyen,captured,286.17,EUR,2025-01-12
P1OJHLAXFG,B004088,adyen,captured,361.28,EUR,2025-07-26
PKICGKLOGP,B005318,pos,captured,825.22,EUR,2025-02-05
PTRY2ICMBI,B002564,adyen,captured,666.98,EUR,2025-02-16
PM90FQAIDR,B005515,adyen,captured,293.78,USD,2025-05-27
PFL0OB9GKY,B005367,stripe,captured,947.88,EUR,2025-02-02
P9II1DFOIC,B003384,paypal,captured,819.99,EUR,2025-04-09
PUKMBSM3E7,B001162,pos,captured,385.55,USD,2025-06-13
PAJ21BZTQ7,B000828,pos,captured,370.15,USD,2025-05-26
P0IX6AO1MI,B003409,pos,captured,406.81,EUR,2025-02-11
PA57FPAW4O,B004273,stripe,chargeback,1215.12,EUR,2025-06-14
PD5VJU92YE,B001960,stripe,captured,399.05,EUR,2025-03-26
P10VMZAONM,B001643,pos,captured,529.29,USD,2025-04-11
PWSFR58V51,B001250,adyen,captured,1236.54,EUR,2025-05-07
PRG7NWHIH6,B002271,paypal,captured,144.5,EUR,2025-04-03
P5QNJ9FEHA,B005218,pos,authorized,177.19,GBP,2025-07-13
PBIJM2Q8YG,B000227,adyen,authorized,182.78,EUR,2025-05-20
PP1M2VV0M1,B005875,adyen,captured,947.63,USD,2025-01-18
PUI83UMO4U,B001864,stripe,captured,1508.97,GBP,2025-05-13
PKVEB1YSNB,B004798,adyen,captured,741.38,EUR,2025-06-15
PNNWSYBZRX,B003824,pos,captured,631.12,USD,2025-04-06
PERK2986D1,B003166,paypal,captured,609.03,USD,2025-03-28
PRFPOZLD7U,B000076,adyen,captured,201.08,EUR,2025-07-10
PRLGET71X8,B004727,pos,captured,870.06,EUR,2025-03-12
PAEN0M9KYO,B004739,paypal,chargeback,536.44,EUR,2025-06-01
PAQ8Z3MLAK,B004270,pos,refunded,305.56,GBP,2025-01-17
PAZ0Q9HRLH,B000402,pos,captured,659.46,EUR,2025-03-17
PGATS9SOXJ,B005845,pos,captured,412.78,EUR,2025-06-30
PW7GLKYUB2,B001236,paypal,captured,140.0,EUR,2025-05-06
PHS2R8FTV0,B004835,paypal,captured,785.41,USD,2025-04-21
PBBGJXTPCE,B002778,pos,captured,180.68,EUR,2025-06-26
PG6F589PBQ,B001197,paypal,captured,997.33,EUR,2025-06-30
PIE45G1Y1V,B003666,pos,failed,342.54,EUR,2025-07-10
PGSKPZ9SEC,B000472,stripe,captured,312.74,EUR,2025-06-09
PO8S1DM7FQ,B002919,adyen,captured,212.98,XXX,2025-07-19
PBPHXGCEWZ,B005119,pos,authorized,414.83,EUR,2025-05-13
PW8J94VWW3,B002512,paypal,chargeback,1079.79,USD,2025-04-29
POX3GXZ8M2,B001493,pos,captured,772.11,EUR,2025-02-16
P498XYV7KI,B000709,stripe,captured,637.09,EUR,2025-02-26
PIGCCGDPZ2,B001150,stripe,authorized,462.58,EUR,2025-05-08
P1O1Q3JMB8,B000774,adyen,captured,210.22,EUR,2025-03-29
PUUBDTAYC5,B005594,adyen,captured,586.79,EUR,2025-04-29
P7IDLVUQIB,B005594,adyen,captured,838.27,EUR,2025-04-28
PM0T8QLXW4,B004419,pos,captured,1324.36,EUR,2025-03-22
PP2C7V8D5Z,B002878,stripe,failed,654.74,EUR,2025-06-19
PX1BAPML6L,B001172,stripe,captured,485.73,EUR,2025-04-27
PC6E8M7MMV,B001629,pos,captured,264.95,EUR,2025-04-22
PM51ENQM45,B001629,pos,captured,378.5,EUR,2025-04-22
P0IXBZB0Q9,B002373,pos,captured,373.01,EUR,2025-05-20
PT29H1HZHT,B005812,pos,chargeback,945.47,EUR,2025-07-24
PU4HU34ZE3,B005363,pos,chargeback,401.12,EUR,2025-05-08
P0IX1123MP,B002568,stripe,captured,156.1,ZZZ,2025-07-07
PDF0XACSX3,B002568,paypal,captured,223.0,USD,2025-06-30
PF86KED62U,B002040,paypal,captured,873.83,USD,2025-06-17
PZ1PY3N3ZC,B001167,adyen,refunded,1251.41,USD,2025-04-19
P1250XFYR0,B002385,pos,failed,489.31,EUR,2025-03-04
PCZBMED66U,B004796,stripe,captured,392.85,EUR,2025-02-10
P2HUKJ63B7,B000541,adyen,captured,1138.04,USD,2025-01-12
PSRJQ9KGUC,B002675,stripe,captured,252.73,EUR,2025-06-22
P2A756B579,B002675,stripe,captured,361.05,EUR,2025-06-21
P759O77HMF,B004670,pos,captured,148.78,EUR,2025-01-10
PSADZD9QQL,B004614,adyen,authorized,308.68,EUR,2025-03-15
P7SVSSOW4J,B000108,stripe,captured,729.91,EUR,2025-06-30
PASBZ507F3,B003554,adyen,captured,373.73,USD,2025-05-11
PC2FG138E4,B005070,stripe,captured,408.54,GBP,2025-01-25
PUTCTAZCKA,B004639,adyen,captured,427.68,EUR,2025-07-10
PYSLIPWXZH,B003220,pos,refunded,356.06,EUR,2025-07-15
PJKADRG8MH,B003220,stripe,captured,508.66,EUR,2025-07-13
POWXI8TOCJ,B003689,paypal,authorized,282.37,EUR,2025-01-29
PT5BV3FOC3,B001160,paypal,captured,504.86,EUR,2025-06-10
PRNQ2ULDU4,B002523,stripe,captured,479.48,EUR,2025-01-19
P767QLYNUP,B002523,paypal,captured,684.97,EUR,2025-01-24
P2X441XN53,B004112,adyen,captured,858.02,EUR,2025-03-29
PEHHROZ3RV,B004570,stripe,captured,98.52,USD,2025-03-20
PJYWS0F6WZ,B004570,stripe,captured,140.74,USD,2025-03-20
P8E9P5WHWI,B004078,stripe,captured,349.31,USD,2025-02-27
P0WAKG2W3U,B005454,stripe,captured,614.25,USD,2025-07-03
PI087DMC95,B001256,pos,captured,207.73,EUR,2025-03-24
PYGC3ZP2PB,B000319,stripe,captured,335.23,EUR,2025-05-18
PFJJ79T8US,B000353,paypal,failed,1158.9,EUR,2025-01-08
PQX6D19031,B004465,pos,refunded,575.55,EUR,2025-05-29
PRR7DZ6D2E,B004465,adyen,captured,822.21,EUR,2025-05-20
PWKIV9M3P7,B004955,adyen,refunded,351.8,EUR,2025-05-29
PL01A6YE7I,B002357,stripe,captured,822.31,EUR,2025-07-07
PFS60BYBSO,B001700,stripe,failed,377.27,EUR,2025-05-24
PB70DH94AD,B003150,adyen,refunded,207.43,EUR,2025-04-03
P2OVBY8KA4,B001506,adyen,captured,852.25,USD,2025-04-14
PJONPDYDB8,B000027,pos,captured,438.59,EUR,2025-01-16
PP53SK8YZR,B000027,stripe,captured,626.56,EUR,2025-01-22
PFUU01K7NZ,B000898,pos,captured,188.86,EUR,2025-03-29
P0VM3AZPEM,B002147,pos,failed,147.97,GBP,2025-05-22
P83Q6PSNMM,B003068,paypal,captured,909.14,EUR,2025-01-31
P9OBGQR18R,B001806,adyen,captured,151.47,EUR,2025-06-08
P8G8DYJM2L,B005425,stripe,captured,340.06,EUR,2025-03-12
PCYM74K03A,B001496,adyen,captured,133.95,EUR,2025-05-06
PW96XDCENH,B002863,pos,authorized,620.21,USD,2025-03-03
PS4HEZPPCL,B002863,pos,captured,886.02,USD,2025-03-08
PIAN5ZVHL3,B004736,stripe,captured,425.83,EUR,2025-07-06
PBKY4U78ED,B002005,stripe,refunded,373.17,EUR,2025-01-30
PB8MWCEK9W,B000431,stripe,authorized,147.62,EUR,2025-02-24
PXVGI1XKK1,B004550,stripe,captured,943.25,EUR,2025-07-07
P53TDPME0G,B004874,stripe,captured,511.9,USD,2025-04-06
PTTZF7DTBM,B001774,pos,captured,178.22,EUR,2025-05-19
PE92ZCZEB3,B002101,stripe,captured,681.72,EUR,2025-07-07
PVGBGLA27G,B002101,pos,captured,973.89,EUR,2025-07-04
PAKB2XRAXH,B001778,paypal,captured,168.55,EUR,2025-01-18
PR4A9A5USC,B001778,adyen,captured,240.79,EUR,2025-01-22
PB61G94FD2,B001920,adyen,refunded,718.93,EUR,2025-01-28
PDSCOLKBHZ,B005965,pos,captured,585.92,EUR,2025-03-27
PTETPKPROC,B000250,paypal,captured,396.74,USD,2025-07-07
PF81J3U1T9,B000077,paypal,captured,1312.18,EUR,2025-06-17
P4XCJL0OUL,B004072,adyen,captured,222.27,EUR,2025-04-24
P1XZRG1JQY,B003277,stripe,captured,198.72,EUR,2025-05-20
PPZESI5DDR,B002561,adyen,captured,370.13,GBP,2025-02-16
PDTOMUJW7A,B004764,adyen,captured,809.49,EUR,2025-05-26
P92TSHJSIT,B000853,stripe,captured,632.13,USD,2025-01-26
PU695R7Z2E,B003805,pos,captured,183.01,GBP,2025-04-21
PM2TK15I1M,B003831,adyen,captured,440.23,EUR,2025-02-08
PT72ISZ5IB,B002844,pos,captured,580.13,EUR,2025-05-01
PLAWROJJC5,B003653,adyen,captured,446.48,EUR,2025-01-15
PUW6IZZ526,B005697,adyen,captured,505.56,EUR,2025-05-28
PS7P2G971O,B004020,pos,captured,469.89,USD,2025-03-18
PNHH31ZGT9,B002747,pos,refunded,298.29,EUR,2025-05-28
PDQX7E4P8Y,B001793,stripe,captured,434.09,EUR,2025-06-27
PH6Y39LBTK,B000780,adyen,captured,144.2,USD,2025-04-23
PBSH6WL32V,B003352,pos,failed,286.94,USD,2025-07-26
P9UKIMZQ1R,B003167,paypal,captured,159.12,EUR,2025-04-02
P5CLDU82E0,B000427,adyen,captured,436.61,EUR,2025-02-24
PBXUY4D29N,B000094,paypal,captured,850.74,EUR,2025-05-20
PYNRC9AECJ,B000094,paypal,captured,1215.34,EUR,2025-05-12
PX8108S6XI,B001102,paypal,chargeback,738.13,EUR,2025-03-20
PNRHRKTTIB,B001847,pos,chargeback,551.02,EUR,2025-06-15
PUKXT84A4U,B000154,stripe,refunded,318.28,EUR,2025-03-12
PMA0BCC19C,B001245,adyen,captured,957.91,EUR,2025-01-18
PO4J1A4U3Z,B000159,stripe,captured,574.9,USD,2025-04-14
P76KUH1WDD,B000920,adyen,captured,446.58,EUR,2025-04-08
P4M36EH2OO,B000181,paypal,captured,200.56,EUR,2025-02-11
PNI7CE19LC,B004530,stripe,captured,309.58,USD,2025-04-14
PP36WAFJKE,B000213,paypal,captured,196.55,USD,2025-03-14
PGRHS4APKV,B005136,adyen,refunded,367.36,USD,2025-01-12
PDDMN0CZTT,B005136,paypal,captured,524.8,USD,2025-01-13
PNNEIG3686,B001486,pos,captured,1376.78,EUR,2025-06-07
P8IO4TS7CJ,B003415,adyen,captured,2241.74,EUR,2025-01-29
PU141MAVRO,B001647,pos,captured,583.05,EUR,2025-04-06
P15B54XM4Z,B002504,paypal,captured,483.13,EUR,2025-02-01
PPI9VVY9HO,B000519,adyen,captured,391.45,GBP,2025-06-26
PUDV13JLYY,B005607,adyen,failed,192.63,EUR,2025-03-04
PEZW51QTBV,B000087,stripe,captured,189.97,EUR,2025-02-06
PUR1ZR4NVD,B000087,adyen,captured,271.39,EUR,2025-02-05
PH74M17QAI,B001184,stripe,failed,873.56,USD,2025-05-19
PCXB8OWLV6,B002954,paypal,captured,508.38,EUR,2025-07-10
PDECICG7F1,B001849,adyen,captured,446.74,EUR,2025-01-21
P2FEXZTP3T,B001777,paypal,captured,291.75,EUR,2025-04-06
PEKYJNTVD6,B005650,stripe,captured,183.72,EUR,2025-06-04
P59WQIYWW9,B001082,adyen,captured,176.72,EUR,2025-01-31
P017XXWAKR,B003186,adyen,chargeback,482.13,EUR,2025-07-02
PPCWC2B174,B004762,adyen,captured,674.57,USD,2025-06-06
PPVY5C2SZA,B003250,adyen,refunded,171.46,EUR,2025-04-03
PK6CMC2VYP,B003747,adyen,captured,243.16,EUR,2025-01-17
PIHDXJIGCA,B000144,paypal,failed,388.56,EUR,2025-07-28
P0SM5UQGI9,B000468,adyen,captured,840.42,USD,2025-07-22
PJA7GQWXSA,B001336,pos,captured,670.02,EUR,2025-01-21
PT9QR6AJFA,B004692,adyen,captured,207.14,EUR,2025-06-20
P9L71F71KF,B002505,adyen,failed,176.11,GBP,2025-06-23
PJTWCPEHH4,B000628,pos,captured,1024.46,EUR,2025-01-13
P77YN1ZN3B,B004899,stripe,captured,385.89,USD,2025-06-26
P022I79QIQ,B001144,adyen,failed,242.57,EUR,2025-02-09
P506A4JKO7,B000572,adyen,failed,641.46,EUR,2025-05-26
P2YBHBF46U,B000914,paypal,captured,499.93,USD,2025-05-11
PJD2VL2A3O,B002402,paypal,captured,549.67,EUR,2025-05-22
PZIDZTIUA2,B005005,adyen,refunded,153.41,EUR,2025-01-22
P8CBQG82Y9,B005005,adyen,failed,219.16,EUR,2025-01-16
P7GVYDU5PD,B005872,adyen,failed,1015.15,EUR,2025-02-09
PQK7Y39WFV,B002464,pos,captured,1180.25,EUR,2025-02-15
P1XOMQ4WKB,B005981,adyen,captured,323.76,EUR,2025-01-16
PUZRKIUH8Q,B000261,adyen,refunded,1202.24,EUR,2025-01-11
PVO2G159ZK,B003435,paypal,captured,1071.12,EUR,2025-05-26
PY5NA6NN9O,B004033,stripe,failed,218.94,EUR,2025-05-20
PP9II4IKCU,B004396,paypal,captured,566.48,USD,2025-02-16
P336DMZJ3L,B000931,paypal,authorized,191.14,EUR,2025-04-01
P5CU1IA2P7,B005164,paypal,captured,1177.5,EUR,2025-02-08
PR2MPRJ77L,B005910,adyen,authorized,263.49,EUR,2025-06-12
P4BHH791L7,B005432,stripe,captured,258.03,EUR,2025-01-31
P8YXYE0RKN,B005432,paypal,captured,368.61,EUR,2025-01-30
PR5R405BX8,B002677,adyen,captured,367.03,EUR,2025-04-25
PL745M63KF,B003783,stripe,captured,293.04,EUR,2025-05-28
PVWDYYORRF,B004587,stripe,authorized,396.19,GBP,2025-05-08
PF4DI03BF5,B003058,stripe,refunded,754.86,EUR,2025-02-19
PFL7UD0LOF,B004813,pos,captured,767.88,EUR,2025-02-11
P0P6SDEDVD,B005758,adyen,captured,534.55,EUR,2025-01-31
PYVE1W49AG,B003286,paypal,failed,135.53,EUR,2025-05-30
PKGZ3WVKDA,B004014,adyen,captured,480.97,EUR,2025-04-04
PTV78RVLZS,B001801,pos,authorized,197.13,EUR,2025-04-17
PTTLPRZ1L5,B002009,paypal,failed,414.24,USD,2025-04-03
P7ZGAOT2CX,B005508,adyen,authorized,305.06,EUR,2025-06-17
PWNYK9HKVX,B005992,stripe,chargeback,586.82,EUR,2025-02-20
PO4XOBUKHT,B001879,stripe,authorized,1262.64,EUR,2025-01-17
PMKR1XMOR8,B003590,stripe,captured,689.97,USD,2025-01-31
P7GGBES2BQ,B004560,pos,failed,247.2,EUR,2025-06-20
PVPV0AVX4X,B000124,pos,captured,383.37,EUR,2025-06-27
PMRXQZH7JR,B004636,paypal,captured,186.38,EUR,2025-07-03
PVNDLNDC3F,B000729,paypal,captured,353.63,GBP,2025-05-28
PGX365R5JP,B003785,paypal,captured,134.55,EUR,2025-04-05
PJMRAN3MRL,B003113,pos,captured,813.53,GBP,2025-05-31
PY65R3WCBK,B005135,paypal,captured,139.0,EUR,2025-04-03
P2SXTEFLNA,B002521,adyen,authorized,725.53,EUR,2025-01-16
P4AASIX8Z1,B001746,stripe,authorized,585.55,USD,2025-03-31
PX7VB65COU,B003313,adyen,captured,829.66,GBP,2025-06-16
PJJZ1ISKNJ,B000784,paypal,captured,1247.23,EUR,2025-06-19
PKJYLE3BZO,B004902,stripe,captured,469.9,EUR,2025-04-20
P0RX7YULOI,B003627,stripe,captured,131.75,EUR,2025-03-09
PD6BVIVTQP,B004282,pos,failed,697.89,EUR,2025-06-19
PCJANWOT5N,B001924,paypal,captured,843.96,EUR,2025-03-11
PHRZTIZ7Z4,B001924,adyen,captured,1205.65,EUR,2025-03-07
P1CTJD0UE9,B000690,pos,captured,428.5,EUR,2025-03-31
PKYG24X2O9,B001079,pos,captured,207.57,USD,2025-06-08
PDZGS69MHZ,B002490,adyen,captured,370.25,EUR,2025-04-27
PWOITT6FT5,B000536,paypal,authorized,616.12,USD,2025-06-06
PILHFUBG6C,B001398,stripe,captured,1254.56,USD,2025-06-05
POXKGNDB73,B002408,pos,captured,845.6,GBP,2025-03-14
PRYCOEP28X,B000783,paypal,captured,503.27,USD,2025-03-13
PXATI02MIB,B003493,pos,authorized,802.24,EUR,2025-05-28
P5S05DK387,B000581,paypal,captured,254.48,GBP,2025-07-18
P9URFNRKMO,B001232,adyen,failed,497.92,USD,2025-02-13
PSRCRAFMVP,B000548,pos,captured,224.66,EUR,2025-06-18
PVQSNIAL1N,B002236,adyen,captured,585.23,USD,2025-05-24
PY8V0NLUEM,B002236,adyen,refunded,836.05,USD,2025-05-18
P4I9SRI7ZE,B004160,paypal,captured,396.28,USD,2025-02-21
PJBTP38A2P,B000665,paypal,refunded,377.58,EUR,2025-03-30
P20DCMKBYW,B005414,adyen,captured,735.79,GBP,2025-03-22
P0UPLCZRPI,B004748,stripe,captured,202.94,EUR,2025-07-16
PRQ0248ZYF,B002206,pos,captured,275.05,EUR,2025-02-13
P159TTDA68,B001119,stripe,captured,183.04,EUR,2025-01-28
P6INK8YJJR,B000551,adyen,captured,120.73,GBP,2025-06-19
PYISELM90B,B002365,pos,captured,194.32,EUR,2025-06-24
PPTMK0NRNR,B003322,stripe,captured,768.44,EUR,2025-01-30
PODZP835VZ,B005125,adyen,authorized,1071.92,EUR,2025-02-05
P6AAJ7DIFH,B002246,paypal,failed,155.29,EUR,2025-07-11
P9Y8F4LV28,B002229,pos,authorized,247.59,USD,2025-05-05
PLVKVGD7O9,B001370,stripe,captured,358.25,EUR,2025-04-05
PDNUWFHLU1,B000865,adyen,captured,502.48,EUR,2025-07-02
PSGW1C9GG4,B005023,adyen,captured,662.71,USD,2025-04-09
PR7Q9VLOOW,B004070,adyen,captured,407.16,USD,2025-03-02
P3ZB73RN4C,B005903,stripe,captured,256.35,USD,2025-05-29
PSXHGUX8YG,B001060,adyen,captured,404.25,EUR,2025-07-06
PMVAQPYKHM,B002181,paypal,captured,520.04,GBP,2025-05-23
PTBLZS7XVK,B000487,paypal,captured,119.12,EUR,2025-05-06
PXHK99J91D,B005522,paypal,captured,511.71,EUR,2025-04-09
PLVKMC2K39,B003048,pos,failed,201.94,EUR,2025-07-01
PPCWYJE62B,B004915,pos,failed,264.6,USD,2025-07-19
PFY497OO3B,B002730,paypal,authorized,918.65,EUR,2025-02-04
P39A14594F,B004464,paypal,captured,677.56,EUR,2025-05-13
PFPLDB4F59,B004566,stripe,refunded,122.56,EUR,2025-06-22
PGJTK3LCRX,B004859,adyen,captured,554.4,EUR,2025-03-14
PGBGO09H6D,B005896,paypal,authorized,714.79,EUR,2025-02-22
PZYHYU3NYX,B005984,adyen,captured,215.49,USD,2025-05-10
PGB45GL8HZ,B001466,adyen,authorized,723.46,EUR,2025-05-10
